Time	ID	Name	Location	Retweet_time	Tweet
2018-05-14 04:56:52	747788815503331328	Danmark 5.0	Denmark	0	google s ai sounds like a human on the phone should we be worried _URL dk50 AT_USER
2018-05-14 04:55:15	266285077	Higher Tweet		14	rt AT_USER recommended reading google assistant s new bag of tricks _URL
2018-05-14 04:54:38	281995038	Gaurav Bidasaria	Gujarat India	0	AT_USER why is predictive text not working in google assistant when using gboard app works with other keyboard _URL
2018-05-14 04:53:32	14486475	Andrew Wong	Seattle, WA	0	google assistant is adding more voices including john legend _URL
2018-05-14 04:52:35	544501327	Thirumoorthy R	Copenhagen, Denmark	0	AT_USER gud mrng sundar this one is for you nalla sirikka matume hey google tell my wife that i ca _URL
2018-05-14 04:51:27	91608548	Amitav Bhattacharjee	Bangalore, INDIA	0	i asked siri alexa and googleassistant if they re spying on me here s what they said _URL _URL
2018-05-14 04:51:19	100253156	Auto Services 365	United States	0	 24 7 emergency services unlimited towing legal representation travel assistant amp discounts _URL
2018-05-14 04:49:03	2848173224	❤सुलोचना शर्मा ❤®	heart of my mother	15	rt AT_USER man hey AT_USER tell my wife that i cant make for the dinner along with her parents google assistant okay will do aft 
2018-05-14 04:48:48	115067042	Ashish K Khamari	Gurgaon, India	0	AT_USER man hey google tell my wife that i cant make it for the dinner with her parents google assistant _URL
2018-05-14 04:47:50	1962003380	Gurkamal Bedi	Dera Bassi, India	0	man hey google tell my wife that i cant make for the dinner with her parents google assistant okay will do _URL
2018-05-14 04:44:54	38366981	Pavit Chadha	Mumbai	16	rt AT_USER whatsapp_fwd man hey google tell my wife that i cant make for the dinner along with her parents google assistant okay 
2018-05-14 04:44:44	71206117	Vikas Singh	lucknow	0	man hey AT_USER tell my wife that i cant make for the dinner with her parents google assistant okay will do _URL
2018-05-14 04:43:53	932727666829959168	Hans Kumar Bohru	Pataudi, India	0	man hey google tell my wife that i can t make it for the dinner with her parents google assistant okay will _URL
2018-05-14 04:42:28	753259712028696576	NewsBoss.in		0	i asked siri alexa and google assistant if they re spying on me here s what they said _URL
2018-05-14 04:41:02	33882916	Edwin Klesman	The Netherlands	9	rt AT_USER google s ai assistant must identify itself as a robot during phone calls _URL
2018-05-14 04:39:44	337721624	Monu Singh	Jaipur Rajasthan, India...	0	ok google ask my parents for money at google assistant _URL
2018-05-14 04:38:56	36982927	Teshan Nanayakkara | Chord Reel YouTube Channel	Sri Lanka	0	google assistant reinventing the wheel bixby alexa mmmm what else 
2018-05-14 04:38:50	747796927828221952	f	lab biotech ums	303	rt AT_USER google assistant will be able to make actual phone calls for you _URL
2018-05-14 04:38:20	887806626073157632	Surfintime77		1	rt AT_USER researchers can now send secret audio instructions undetectable to the human ear to apple s siri amazon s alexa and goo 
2018-05-14 04:37:27	1659878102	Nia	West Java, Indonesia	0	google assistant terkampred _URL
2018-05-14 04:35:48	1331746626	DeathMetalMods	Kiel, Europa	0	nice for all those users that host their calendar events at google how about supporting other calendar sources and _URL
2018-05-14 04:35:29	747132115	Bertrand Hartemann	Beijing, China	24	rt AT_USER volvo s native google integration is the next level for android auto _URL _URL
2018-05-14 04:33:42	140506722	Deepak panchariya	Dubai / Hyderabad-India	0	man hey google tell my wife that i cant make for the dinner with her parents google assistant okay will do a _URL
2018-05-14 04:32:15	76708540	24/7 Trump!	United States of America! CA	190	rt AT_USER clear unabashed evidence of deliberate googlebias i just tried this with a AT_USER home assistant it gave the headlin 
2018-05-14 04:30:27	80042553	EFL	Tampa, FL❤️ Virginia & Atlanta	0	human or bot google duplex scares me cnet _URL
2018-05-14 04:29:41	3835172412	Bruno Jupiter	Kuala Lumpur Federal Territory	0	try the all new google assistant voices right now _URL _URL
2018-05-14 04:28:39	33230236	Frank Sledgehammer	Hoboken, NJ	0	i released the new my word maker for google with new materialdesign look AT_USER wordgame app ai _URL
2018-05-14 04:27:41	45793520	TheNikhil	Gurgaon, India	0	man hey google tell my wife that i cant make for the dinner with her parents google assistant okay will do _URL
2018-05-14 04:27:20	4776834455	Jon Edge		0	google assistant be quiet _URL
2018-05-14 04:26:12	632657298	Jomz	India	1	rt AT_USER xiaomi adds google assistant support to several smart home products _URL via AT_USER
2018-05-14 04:25:04	4193844946	C'est que de la com		3	rt AT_USER the selfishness of google duplex _URL on how this type of technology will only further divide people 
2018-05-14 04:24:44	88400727	Oishik Sarkar	Kolkata	0	man hey google tell my wife that i cant make for the dinner along with her parents google assistant okay will _URL
2018-05-14 04:24:12	3009769754	Sapphira ⛲	China Grove, NC	180	rt AT_USER if you haven t already seen this you re in for a nice surprise our world is changing _URL
2018-05-14 04:23:14	16752677	James Jimmy Cieloha	Duncan, Nebraska	1	rt AT_USER AT_USER AT_USER i asked siri alexa and google assistant if they re spying on me here s what they said _URL
2018-05-14 04:22:54	226562773	D V N R Prasad K	Bangalore	0	man hey google tell my wife that i cant make for the dinner along with her parents google assistant okay will _URL
2018-05-14 04:22:39	80292500	Milind Audichya	Surat	0	even though it s a funny video i recommend that google assistant must have similar functionalities _URL
2018-05-14 04:22:13	969298459705724929	Ken Duck		1	rt AT_USER what siri alexa and google assistant say if you ask if they re spying on you _URL
2018-05-14 04:20:00	23922797	SCMP News	Hong Kong	1	what siri alexa and google assistant say if you ask if they re spying on you _URL
2018-05-14 04:19:19	26030994	Zohair Nanjiani	Karachi, Pakistan	0	AT_USER AT_USER google assistant still not available for android in pakistan but urdu stories on this app may b _URL
2018-05-14 04:17:56	40028364	S.A. Applin, Ph.D.	Silicon Valley	0	see my piece on this google duplex puts ai into a social uncanny valley _URL _URL
2018-05-14 04:17:29	134218787	Tim	everywhere	0	when you ask google assistant who s stupider AT_USER or AT_USER their you go _URL
2018-05-14 04:17:16	3318285212	Mrs. Noller's Class	Kansas	1	rt AT_USER how to try out google assistant s new voices now _URL _URL
2018-05-14 04:16:11	3642951	Durff	aka Edith	1	how to try out google assistant s new voices now _URL _URL shared by coolcatteacher
2018-05-14 04:16:08	893152284972134400	Greg M	Georgia, USA	0	i asked siri alexa and google assistant if they re spying on me here s what they said _URL _URL
2018-05-14 04:15:42	30261067	CNET	San Francisco	9	human or bot google duplex scares me _URL _URL
2018-05-14 04:14:41	910395329425657856	Ram		0	man hey google tell my wife that i cant make for the dinner along with her parents google assistant okay will _URL
2018-05-14 04:13:31	889619906018324480	jaebird		1185	rt AT_USER i m shook rn the google assistant just made a phone call to book a restaurant on behalf of the user io18 _URL
2018-05-14 04:12:51	909596458952921088	Skylar		0	google assistant keeps the storage and 14 on sale apps from the latest beta 5 5 finally brings granular storage usage management
2018-05-14 04:12:27	986107888916578304	Ideas	Reno, NV	0	everyone is flipping out about google s ai assistant that just booked a haircut _URL via AT_USER
2018-05-14 04:12:14	1714103130	jhishan	Queens, NY	0	AT_USER AT_USER AT_USER it s not there yet but it s getting there right now google assistant control _URL
2018-05-14 04:12:02	707256103625740288	Ugo Cupcic	Brest, France	0	why google assistant can be the most intelligent ai assistant yet _URL _URL
2018-05-14 04:11:10	725644592473845760	Appetizer Food Tours		0	rt eater google has developed an ai that can call a restaurant to make reservations and it sounds terrifyingly hum _URL
2018-05-14 04:11:01	27457999	Archwizard	3rd Rock from the Yellow Sun	0	google duplex parodies show off the potentially creepy side of assistant s latest trick video _URL
2018-05-14 04:10:57	4840010683	AndroidHits	Trivandrum, India	0	google assistant best of troll collection internet makes fun of google duplex _URL _URL
2018-05-14 04:10:20	415943620	Amplomedia	Edmonton, Alberta	0	google assistant gains momentum in smart home race _URL via AT_USER
2018-05-14 04:09:58	137757463	Vineet Tiwari	Bengaluru, India	4	rt AT_USER here s a closer look at some of the neat new google assistant features in wear os _URL _URL
2018-05-14 04:09:25	1109026982	Geeks Empire	Nashville, TN	1	xiaomi adds google assistant support to several smart home products _URL via AT_USER
2018-05-14 04:09:11	135770457	Prajval Uchil		0	AT_USER AT_USER man hey google tell my wife that i can t make it for the dinner with her parents google _URL
2018-05-14 04:08:59	213288775	Charley		15	rt AT_USER it annoys me to no end that we have ai that can impersonate a human in a robcocall _URL but we still 
2018-05-14 04:08:22	429580982	Secure Cyber	255.255.255.255	0	music can now be embedded with subliminal commands to siri and alexa _URL
2018-05-14 04:08:18	236209813	Angel L. Garcia	Albany, New York	0	how to try out google assistant s new voices now _URL via AT_USER
2018-05-14 04:06:56	821216905549623296	Kalpana 🙇‍♀️		0	man hey google tell my wife that i cant make for the dinner along with her parents google assistant okay will _URL
2018-05-14 04:06:01	2902901	Vicki Davis	Camilla, Georgia 	1	how to try out google assistant s new voices now _URL _URL
2018-05-14 04:05:23	991844969290911744	DME Intelligence	Boston, MA	1	rt AT_USER mind blown google assistant making a phone call at io2018 googleio ai artificailintelligence _URL
2018-05-14 04:04:16	1714103130	jhishan	Queens, NY	0	AT_USER AT_USER AT_USER google assistant 
2018-05-14 04:03:39	54497721	Sandeep Suryavanshi	Pune, India	0	with the recent unveiling of google assistant happy to share a old blog post where we talked about the potential o _URL
2018-05-14 04:02:56	2198599856	Sameer Shah	Earth, Last I checked.	0	man hey google tell my wife that i cant make for the dinner along with her parents google assistant okay will _URL
2018-05-14 04:02:23	226310002	IAM Platform	Worldwide	1	mind blown google assistant making a phone call at io2018 googleio ai artificailintelligence _URL
2018-05-14 04:01:57	2866149777	Å Fusion 😇	California, USA	0	i asked siri alexa and google assistant if they re spying on me here s what they said _URL
2018-05-14 04:01:55	45434330	Jian Liu	Greater Boston	0	cnbc i asked siri alexa and google assistant if they re spying on me here s what they said _URL via AT_USER
2018-05-14 04:00:07	1435142036	Raghu Pulivendula	Beautiful Bangalore	1	rt AT_USER man hey google tell my wife that i can t make it for the dinner along with her parents google assistant okay will do 
2018-05-14 04:00:07	1655032075	Rahul Arora		0	google i o 2018 keynote android p google assistant ai and machine learning the top announcements _URL
2018-05-14 04:00:07	1568434604	John_ibn		0	google i o 2018 keynote android p google assistant ai and machine learning the top announcements _URL
2018-05-14 04:00:06	1569857186	IBNMoney_com		0	google i o 2018 keynote android p google assistant ai and machine learning the top announcements _URL
2018-05-14 04:00:04	26329195	Eater		3	google has developed an ai that can call a restaurant to make reservations and it sounds terrifyingly human _URL
2018-05-14 04:00:00	154228309	NewsChannel 12	New Bern, NC	0	watch out alexa google assistant is on the rise _URL
2018-05-14 03:59:18	2293383445	Truth Seeker	Boston, MA	11	rt AT_USER man hey google tell my wife that i cant make for the dinner with her parents google assistant okay will do after some 
2018-05-14 03:53:44	487533205	alino		13	rt AT_USER google should have thought about duplex s ethical issues before showing it off _URL
2018-05-14 03:52:32	933987320	Fahad A. Khan	Dubai	2	rt AT_USER man hey AT_USER tell my wife that i cant make for the dinner with her parents google assistant okay will do after 
2018-05-14 03:51:04	748424309811490816	Tiffany Trading	NSW	0	AT_USER agree mouse artificial intelligence is growing very fast google s robot assistant for example phones _URL
2018-05-14 03:50:13	4901114933	G The Brown Cat	Rio de Janeiro, Brazil	0	i liked a AT_USER video _URL google assistant phone call cheetahs chase family childish gambino the bs on the
2018-05-14 03:50:02	14197732	Pete Voss	Redwood City, CA	0	 nope _URL
2018-05-14 03:49:51	25426428	Cyn	NJ/NYC	0	after i saw a clip of google assistant and what it might do i think i ll be switching back soon lol
2018-05-14 03:47:48	1068301262	கேசவன்	vellore	0	man hey google tell my wife that i cant make for the dinner with her parents google assistant okay will do _URL
2018-05-14 03:47:28	1511202780	🐎🐎இடி🐎🐎	KSA, Pearl City	0	man hey google tell my wife that i cant make for the dinner with her parents google assistant okay will do _URL
2018-05-14 03:47:12	1198469221	gonevoip	Canada |1-855-462-5349	0	google app version 8 3 apk teardown reveals pixel buds gesture assistant for households and read later feature _URL
2018-05-14 03:47:09	958222754519625728	Raj	Mumbai, India	1	rt AT_USER AT_USER man hey google tell my wife that i cant make for the dinner with her parents google assistant ok 
2018-05-14 03:45:01	4840010683	AndroidHits	Trivandrum, India	0	google assistant best of troll collection internet makes fun of google duplex _URL _URL
2018-05-14 03:44:39	2228117174	Geek Guy	India	0	google assistant best of troll collection internet makes fun of google duplex _URL _URL
2018-05-14 03:44:17	1046308681	Carlos		0	AT_USER now says controversial ai voice calling system will identify itself to humans googleduplex _URL
2018-05-14 03:43:48	14689959	MobileSyrup	Canada	0	google app version 8 3 apk teardown reveals pixel buds gesture assistant for households and read later feature _URL
2018-05-14 03:43:46	1946698718	Paresh Chinchole	Pune, Maharashtra	0	man okay google tell my wife that i cannot join the dinner tonight with her parents google assistant okay wil _URL
2018-05-14 03:42:44	779954702	venki.me		0	man hey google tell my wife that i will come late for dinner google assistant okay will do after sometime _URL
2018-05-14 03:42:12	481858109	Piracracy	In yo internetz	0	music can now be embedded with subliminal commands to siri and alexa the industry observer _URL
2018-05-14 03:41:57	1399895718	BEING STOICAL	india	0	hey google tell my wife that i will be late and won t be there for the dinner google assistant okay will do a _URL
2018-05-14 03:40:35	762140957793918978	Sai Kambampati	Sacramento, CA, USA	0	AT_USER sucks to suck cause my name is google assistant
2018-05-14 03:40:01	838710327839768578	mwania659	Nairobi, Kenya	2235	rt AT_USER when they show google assistant making an entire phone call so i never have to do it again _URL
2018-05-14 03:39:46	2835772182	krishana sharma	jammu	0	i liked a AT_USER video _URL now google assistant can call your parents
2018-05-14 03:39:42	3242943000	(╯°□°)╯︵ ⌚	San Francisco, CA	0	btw how bad takes on google assistant make me wish for tweets written by google assistant 
2018-05-14 03:38:26	6289232	Shawn Christopher	Washington, PA, United States	0	AT_USER AT_USER if i setup my google home how can my home assistant have a different voice than my phone ass _URL
2018-05-14 03:38:09	985505835580211200	Izham Kamil		0	AT_USER google assistant the capability
2018-05-14 03:38:01	2922285437	Scott Greenstone	South Orange, NJ	0	 googleassistant routines _URL smarthome automation google googlehome pixel android _URL
2018-05-14 03:37:56	3239886810	Chad Sullivan	Crown Point, IN	0	i liked a AT_USER video _URL how to turn off google assistant in oreo
