Time	ID	Name	Location	Retweet_time	Tweet
2018-05-07 18:13:44	3399293114	スパゲッティ	Buttstädt, Deutschland	0	AT_USER whether or not it can hold your interest if the movie is as boring as watching someone eat food for _URL
2018-05-07 18:13:36	3578012893	Rogers Reads!	Prosper, TX	0	my favorite part of the book ready player one was when the big battle at the end happened and a lot of people we _URL
2018-05-07 18:13:35	364904860	david thomas	Hampshire ,uk	0	AT_USER AT_USER AT_USER AT_USER this is true _URL _URL
2018-05-07 18:08:49	2536497194	Brian Eggert	Minnesota	0	AT_USER AT_USER it s happening universal studios bought the rights cline isn t writing it though i thin _URL
2018-05-07 18:07:21	455247714	Ernest Cline stuff	Shandal/OASIS/Moon Base Alpha	3	rt AT_USER what s your favorite book you ve the past few years 2016 name of the wind by AT_USER 2017 oathbringer by AT_USER
2018-05-07 18:06:35	455247714	Ernest Cline stuff	Shandal/OASIS/Moon Base Alpha	1	rt AT_USER our ready player one season revisiting some of the retro sci fi classics referenced in ernest cline s pop cultural o 
2018-05-07 18:04:25	377576061	Oluwaseun Esq.	Lagos, Nigeria	2	rt AT_USER AT_USER have you ever thought of writing a sequel prequel to ready player one it s just because i read your book a 
2018-05-07 18:03:52	311968588	Jonathan Hatfull	London, England	0	in about 10 days i ll be in nottingham for my uni housemate s 30th birthday weekend it will be the most nostalgia _URL
2018-05-07 18:01:06	359480635	Jenson🇾🇪		0	should i go see super troopers or ready player one 
2018-05-07 17:58:38	780954684974436352	Tim Paden as Charley Quinn🔜EDCLV18	San Diego, CA	1	AT_USER 1 name of the wind 2 ready player one 3 fear and loathing in las vegas 4 anything by ellen hopkins
2018-05-07 17:58:07	46190272	Andrew McCourt	Glasgow, Scotland	0	ready player one was amazing so many references and the final act had me smiling the whole time 
2018-05-07 17:57:45	28309837	Ruckuz	Manchester UK	0	tearing through ready player one amp listening to the new digital album in the early evening sun felt guilty mixing _URL
2018-05-07 17:56:04	3050177625	Ohnu Varag	Dunwall	0	 hi gamers today s picture is about parzival in ready player one _URL
2018-05-07 17:52:23	3787633043	Trevor Leavell	Carbondale, IL	0	the more i think about ready player one the worse it gets grossly sexist flat characters and just a world logic _URL
2018-05-07 17:49:03	811291517838991360	GuyWithThePie		0	AT_USER at least the ready player one event was actually accurate to the source material that s something you do _URL
2018-05-07 17:48:38	993531672124518400	こなた ♡		9	rt AT_USER ready player one but instead of the oasis it s club penguin
2018-05-07 17:46:21	480702506	Justine Paper	France	0	ready player one critique _URL via AT_USER
2018-05-07 17:46:14	119820848	Paonia Chamber	Paonia, CO	0	at the paradise theatre of paonia ready player one pg 13 tuesday thursday may 8 10 7 00pm wednesday may 9 3 00pm _URL
2018-05-07 17:43:05	723445803755274241	Conar	Birmingham, England	0	fortnite bout to be renamed ready player one battle royale
2018-05-07 17:41:51	832692261045432320	therebel_diff	Toronto, Ontario	0	 ready player one spielberg s nostalgia trip is loud fun but shallow the rebel _URL _URL
2018-05-07 17:41:35	3101561653	🌊	kz😊 	0	di pa rin hd ready player one 
2018-05-07 17:41:21	306888172	Tanner 🇨🇦 Back in Canadaland	Alberta, Canada	0	AT_USER nicki minaj literally just made a chart topping song called chun li and it s been in wreck it ralph and _URL
2018-05-07 17:38:43	972882386865283072	K A Y @ 25 days!!! 🏫	Columbus, OH	0	yes i did just call out ready player one
2018-05-07 17:37:32	16473440	John Saye	Tifton, GA	0	just pinned to youtube videos liked i went and liked this on youtube ready player one final trailer 2018 final _URL
2018-05-07 17:33:17	354760031	Alfred Carcieri	Earth	1	i saw a movie and wrote about it read my words please _URL
2018-05-07 17:32:49	781441751630221312	James Baxter		0	AT_USER ready player one
2018-05-07 17:30:20	946034384	IVY	Join Our Community:	0	ready player one we hosted a special evening of immersive technology conversation and insights powered by _URL
2018-05-07 17:26:23	176888865	matt	Illinois, USA	0	AT_USER that blastoise tho and tbh tho if vr chat has taught us anything there s not enough anime girls knuckle _URL
2018-05-07 17:26:06	1005007464	Bitmovin	San Francisco, CA	2	we are in new york getting ready for sme2018 to kick into the high gear schedule a demo with one of AT_USER vid _URL
2018-05-07 17:24:52	308344292	Brandan	Flowood	0	ready player one was bad 
2018-05-07 17:24:38	3152274747	sina	kk • casper • kpop • und so	1	rt AT_USER watch ready player one its good thx _URL
2018-05-07 17:23:43	84966500	Bo Bolander	Rep'd by Michael Curry at DMLA	1	rt AT_USER AT_USER ready player one but all cooking shows that are all slightly off
2018-05-07 17:22:41	916615818280087554	Sioned-Mair Richards	Maesyrysgub	1	rt AT_USER in a public elevator someone behind me i went to see ready player one it was awesome then i read the book and it 
2018-05-07 17:21:45	816849331802279938	Skrvn	Nashville	1	rt AT_USER book review ready player one with an interview with AT_USER bookreview bookblog whitreadslit _URL
2018-05-07 17:20:48	18551599	Stephanie	Tampa, FL	0	AT_USER AT_USER not science but i did just test it in photoshop i straightened the bent leg they match _URL
2018-05-07 17:20:47	420228114	Leito	Buenos Aires, Argentina	0	AT_USER ready player one 
2018-05-07 17:19:34	2777538639	Jonny Boy	Marbella, Spain	0	AT_USER AT_USER AT_USER AT_USER AT_USER i like bobby reid that would piss bristol off t _URL
2018-05-07 17:19:00	14045292	Perry A.	Sunshine Hills	0	ready player one 2018 _URL
2018-05-07 17:11:03	2785897262	Swindon Guide	Swindon, UK	0	on tue at 6 pm network with likeminded property investors swindon festival of literature a c grayling join us fo _URL
2018-05-07 17:09:03	943654139300601857	The Great Superhero Debates 2	Batcave	1	rt AT_USER as the long awaited readyplayerone movie was released and the AT_USER podcast was there to discuss then they chat a 
2018-05-07 17:08:00	196615433	Francesc		0	bueeeno pues ja he vist ready player one
2018-05-07 17:00:19	92209055	Snacks coming at 12 o'clock	moonwolves.wordpress.com	0	AT_USER hey buddy did i win the ready player one thingy 
2018-05-07 17:00:16	2483110664	WeAreNashik	Nashik	0	AT_USER ready player one or avengersinfinitywar
2018-05-07 16:58:44	849970801021530112	Babs		0	AT_USER are you only sherlock gnomes all over the country this weekend want to see ready player one but i ca _URL
2018-05-07 16:58:08	19390118	James B. Cox		0	achievement unlocked halliday s copper key from ready player one printed for _URL
2018-05-07 16:51:13	69899369	mariotiago	Lima, PERU	1	rt AT_USER 3 of 5 stars to ready player one by ernest cline _URL
2018-05-07 16:49:40	721064932838678528	creper9000		0	i liked a AT_USER video _URL a real life haptic glove ready player one technology today smarter every day 190
2018-05-07 16:44:21	1686700256	Dread Singles @ TCAF	Minneapolis, MN	1	AT_USER ready player one but all cooking shows that are all slightly off
2018-05-07 16:43:49	460160385	Thibaut Nicodème	Brussels	0	56 done with ready player one by ernest cline oh my god something happened i think _URL
2018-05-07 16:43:39	472247698	Jaki	West Midlands, England	6	rt AT_USER new post our review of readyplayerone _URL readyplayeronemovie
2018-05-07 16:43:35	4844248232	YUINA	2019	202	rt AT_USER did you find all the easter eggs see readyplayerone again this weekend to find them all get tickets _URL
2018-05-07 16:39:38	53978785	Old Man Daryl Fckn' Dixon	Terminus	1	rt AT_USER ready player one steven spielberg 2018 _URL
2018-05-07 16:37:56	740220771465875456	ASMRJunkie Community Hub	Manchester, United Kingdom	1	rt AT_USER asmr reading ready player one ch 9 _URL
2018-05-07 16:36:59	1969560492	Tha Life Aquatic	Virginia, USA	0	are you ready to live in a world where adrusbal cabrera is a top 15 player in the mlb by war too bad because you re living in one 
2018-05-07 16:34:37	337373114	julia chickens	Tucson, AZ	0	ready player one meets lucky star
2018-05-07 16:30:47	2612397996	Brew.Wa.Na	In #craftbeer heaven	0	rt barrelofmonks rt hoppedupnetwork episode 16 ready player one amp the wizard wit beerandcinema in kate amp matt _URL
2018-05-07 16:28:00	1206428887	Barrel of Monks	Boca Raton, FL	4	rt AT_USER episode 16 ready player one amp the wizard wit AT_USER in kate amp matt s triumphant return they discuss their 
2018-05-07 16:26:10	2434172441	nad max 🔫	middleearth 	0	last night i dreamt i was in the fucking shining sequence from ready player one and i was so stressed
2018-05-07 16:23:56	143668697	Ang Marie	In The Deep Woods	0	i just entered AT_USER AT_USER the last jedi contest to win the new movie on blu ray dvd as well as a brand _URL
2018-05-07 16:22:52	92343472	Kristian Koci	Caracas	0	ready player one final trailer 2018 _URL via AT_USER
2018-05-07 16:22:22	37594282	luis reséndiz	san pedro cholula	1	ready player one steven spielberg 2018 _URL
2018-05-07 16:21:24	374620169	Ben Pearson	Bradford	0	haven t seen the movie yet but i d highly recommend ready player one in book form to anyone who s ever been into _URL
2018-05-07 16:20:12	123360830	xx	Jeannette	0	can t stop thinking about ready player one i really enjoyed that experience 
2018-05-07 16:19:11	3248678775	HUGE thinking	The multiverse!	0	ready player one s oasis beta s latest game is lifted from arcade saga _URL
2018-05-07 16:15:08	18841960	Sarah Chandler	London 	0	i don t remember hearing everybody wants to rule the world in ready player one good movie but it s also in pixels magicatthemovies
2018-05-07 16:13:16	2471020592	Mitzi J Hernández		0	when people get all excited about certain movies like ready player one fifthy shades of grey wonder it etc etc b _URL
2018-05-07 16:09:37	536010639	Kaysee Hood	Indiana	1	now to watch the movie read this rating of ready player one by me at AT_USER _URL books _URL
2018-05-07 16:04:18	971592531350884352	Whitney Skirvin	Nashville, TN	1	book review ready player one with an interview with AT_USER bookreview bookblog whitreadslit _URL
2018-05-07 16:03:29	35269948	Tusense Shakur	Bermuda Triangle	0	kid was so ready lol like run them coins up look at the rhythm in the background though _URL
2018-05-07 16:03:13	159029098	Cinema Tunes	Worldwide 	0	 ready player one march 30 2018 starring tye sheridan olivia cooke_ _URL action sci fi adventure 
2018-05-07 16:01:23	115715648	Thanathip Hongsuwan	Pak Kret, Thailand	0	i liked a AT_USER video _URL ready player one mechagodzilla vs gundam clip 2018 sci fi action movie
2018-05-07 16:00:13	703498746751901696	ASMR Amour		1	asmr reading ready player one ch 9 _URL
2018-05-07 15:57:17	174126384	Jason (Black Panther 2) 🌈	Georgia, USA	1	rt AT_USER black panther this weekend made more money at the box office than ready for player one sherlock gnomes a wrinkle in 
2018-05-07 15:56:15	2411539398	Ronni Algeo		1	rt AT_USER eagles qb carson wentz to AT_USER on his rehab so far everything is going well my goal is to be ready week one as an 
2018-05-07 15:54:03	3359131565	BitFeed 🚀	Web	0	 news ready player one how it changed the novel becoming a movie _URL _URL
2018-05-07 15:53:20	3168160939	Paul Tracy		0	AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER AT_USER _URL
2018-05-07 15:47:26	969005342125371393	ReadySetGame		1	rt AT_USER how they made the movie references pop in ready player one _URL readyplayerone movie game refere 
2018-05-07 15:46:31	910610856597008384	Omar Beltran	Sonora, México	0	michael rosen spotted in ready player one
2018-05-07 15:46:25	2360222892	David	Right now Wisconsin	0	on page 128 of 374 of ready player one by ernest cline _URL
2018-05-07 15:44:09	3069200866	dOVE ☆MaikaDia~☆#OWL2018	NARNIA:D	1	rt AT_USER so i got my hands on the art of ready player one and you know what that means more official pictures of daito hell yea 
2018-05-07 15:39:53	993455499063390208	ajay kumar		0	dissecting ready player one and its biggest problem _URL ajay kuwar 6202839340
2018-05-07 15:38:44	2314129278	Mod Life Survivalist	Baltimore, MD	0	AT_USER hey man thanks for doing an analysis of ready player one good stuff did not even know about solomon s _URL
2018-05-07 15:36:50	20348856	Jonathan Goldstein	Brooklyn	0	AT_USER AT_USER AT_USER right the bat the audio signal jeez the whole thing is so small esot _URL
2018-05-07 15:36:08	114554818	iStore	United States	0	free avengers free movie poster with movie tickets powerball ready player one plus 20 off streaming top 10 _URL
2018-05-07 15:32:06	331324896	Mr. WalkThatTalk	St. Louis, Missouri	0	i m kinda upset i missed my opportunity to see ready player one in 3d 
2018-05-07 15:31:25	31129581	mikey perez		0	ready player one is the most surprise movies of the year i seen 3 times i going see again this weekend
2018-05-07 15:29:47	23624490	Shuri | technerdREDEFINER		0	today is definitely a ready player one type of day 
2018-05-07 15:28:27	935345820613955586	Samantha Phiri 🇲🇼🇺🇸	Lansing, MI	0	ready player one is so good
2018-05-07 15:28:24	1230191071	Reeve Madsön	+60 Going Forward @ Full Speed	0	ready player one _URL
2018-05-07 15:28:14	1283381214	El viejo Nuevo	Komuna Lageristica de los Zulo	0	alguien se viene al cine a ver ready player one 
2018-05-07 15:27:42	2279310800	hello there	Manchester UK	0	AT_USER ready player one
2018-05-07 15:25:00	796856895197814784	Clare Doornbos		0	AT_USER which brings me to something an avid teen reader told me recently i can separate a book from its aut _URL
2018-05-07 15:23:51	950935027449257984	Krystal		0	 ready player one by ernest cline signed 1st edition hardcover 2011 _URL _URL
2018-05-07 15:23:49	793442243734544384	1A	Washington, DC	0	have you seen ready player one did it make you think of an experience you ve had with virtual reality in real li _URL
2018-05-07 15:21:35	3110161611	I Will @ The Fuck Out Of You	Massachusetts, USA	0	just got to the point where AT_USER said he wasn t impressed by ready player one the book that is revisionist hi _URL
2018-05-07 15:21:04	860165379481579521	katusiime beren	Kampala 	0	AT_USER just wondering why spielberg s ready player one didn t make a billion gross
2018-05-07 15:20:16	2242493365	simon | Hanjosi	England, United Kingdom	1	so i got my hands on the art of ready player one and you know what that means more official pictures of daito hell yea 
2018-05-07 15:18:04	3110161611	I Will @ The Fuck Out Of You	Massachusetts, USA	0	finished the AT_USER episode on ready player one AT_USER giving it a 6 out of 10 is weird since he gave d _URL
2018-05-07 15:17:26	841330291	fattahfawzy	Gotham	0	ready player one _URL
2018-05-07 15:13:31	972554657842135040	CJ Stark	Temecula, CA	0	i think it was that guy who wrote ready player one _URL
2018-05-07 15:12:56	1477211	Amber Ying	Cambridge, MA	2	rt AT_USER the more i think about ready player one the movie the more odd and revealing it becomes it perverts the source materi 
2018-05-07 15:12:52	726988706591076352	Meine-X		0	AT_USER ready player one
2018-05-07 15:12:03	623615343	A. Lauterbach	Germany	0	AT_USER and AT_USER show how our relationship to artificialintelligence has changed _URL via AT_USER
2018-05-07 15:11:55	586708813	Bongani	Johannesburg, SA	1	black panther this weekend made more money at the box office than ready for player one sherlock gnomes a wri _URL
2018-05-07 15:11:39	4884591729	SSVAR	Switzerland	0	ready player one s oasis beta s latest game i _URL htt _URL
2018-05-07 15:07:09	149340809	💦Bastard Keith💦	Brooklyn	2	the more i think about ready player one the movie the more odd and revealing it becomes it perverts the source _URL
2018-05-07 15:05:46	170894519	Eri Tamy	Querétaro - México	2	rt AT_USER ready player one a film that i recommend to reflect and have a look forward to anticipate what may happen in the future for 
2018-05-07 15:05:04	1325845254	Wpp'98	some where	0	AT_USER AT_USER AT_USER i listened to the audio book of ready player one and i actually liked the film more than the book
2018-05-07 15:04:34	2983595062	the insidious turncoat snakeduck	Prison, Snakeville	0	ready player one _URL
2018-05-07 15:00:52	105544898	Andrea Gavin	Lanarkshire, Scotland 	0	AT_USER AT_USER yas man we are still waiting to go see ready player one hope to see it at the we _URL
2018-05-07 15:00:28	927774149686190081	Anantaya Technologies	बैंगलुरु, भारत	0	does ready player one director steven spielberg know what the heck a playstation is consulting _URL
2018-05-07 15:00:14	904717699766472705	Jussus	Paris, France	0	 trailer iron robot ready player one tutoriel _URL via AT_USER
2018-05-07 14:59:47	968390580249165826	Nemo Persson	Höör, Sweden	105	rt AT_USER ready player one massively warmed my cold dead pop culture loving heart there are some mega daft moments but it fix 
2018-05-07 14:59:11	3152812841	Nadia 🐇🍃		0	on page 220 of 462 of ready player one by ernest cline _URL
2018-05-07 14:58:55	923569906670538754	Adolf RageQuitler	stuck in a parallel universe	0	my favorite part of ready player one was when david from legion lost his shit and wreaked havoc as darth vader sang _URL
2018-05-07 14:58:50	3808785195	madeleine ツ		0	AT_USER i never did get an extra life from getting to question 10 i think on the ready player one show maddie53395
2018-05-07 14:57:29	852298824630411265	Check Out My New Avengers vid	Mah Swamp	0	AT_USER AT_USER ralph ready player one is made for teenage boys me that must be why i luff it a _URL
2018-05-07 14:54:26	526577340	Sonia Epstein	new york new york	4	part of science amp film s commissioning series peer review scientists writing on films computer scientist duncan _URL
2018-05-07 14:54:21	3151786817	Fantasy Football Enthusiast		0	carson wentz looks like he ll be ready week 1 if you re a fantasy football player his status is one to keep an eye on 
2018-05-07 14:54:07	460160385	Thibaut Nicodème	Brussels	0	51 done with ready player one by ernest cline 1 why did the sixers attack did this _URL
2018-05-07 14:52:48	902568684912336896	Arzoo khan	unite	0	ready player one s oasis beta s latest game is lifted from arcade saga _URL
2018-05-07 14:52:09	41153227	Entrebat	Sol-3, Milky Way	0	from the box this AT_USER pop is from ready player one i think i ll use him for haikudo when i start t _URL
2018-05-07 14:50:03	3145556988	Ai l e e n	🇵🇭.dvo	0	ready player one
2018-05-07 14:48:24	2504829778	Beth Kazakewich	New Jersey, USA	0	check out AT_USER AT_USER the last jedi contest to win the new movie on blu ray dvd as well as a brand new _URL
2018-05-07 14:46:48	119721490	Wales Online Social	Cardiff Wales, UK	0	review ready player one dadgeek _URL AT_USER readyplayerone
2018-05-07 14:46:33	16042732	Derek Bedarf	Franklin Park, NJ	0	AT_USER i ve been putting off the ready player one episode until i had time to listen to the book i m now ready _URL
2018-05-07 14:44:57	14360488	Erin N. Diaz 🖋️🎨	Austin, TX	0	day 14 of 30daybookchallenge book turned into a movie and completely desecrated goes to readyplayerone i lov _URL
2018-05-07 14:40:43	2938666299	Joshua Poole		0	i need some help i used to see every spielberg movie at the theatre i saw lincoln skipped bfg tin tin bridge o _URL
2018-05-07 14:33:46	1319265356	JadeF_LAME_s		0	this would with a name alone now i m glad its got me roblox ready player one day we can quite a design with toa _URL
2018-05-07 14:31:18	1059846330	JALS	Estadio Akron	2	rt AT_USER ready player one is a really good movie i suggest y all on the tl to go peep it you won t regret it 
2018-05-07 14:30:44	20961635	Victor Luckerson	Underground Smellroad	0	ranking of the movies i watched 1 black panther 2 a quiet place 3 ready player one 4 isle of dogs 5 avengers _URL
2018-05-07 14:30:01	742562738711461889	Dylan The No Vape Man	Massachusetts, USA	0	i m going to have a ready player one review out soon it will be on the book not the movie 
2018-05-07 14:29:33	1559142300	Amy TOKURAINBOW PINK🏳️‍🌈 🎂 18 DAYS	Space Texas	0	was jontron the ready player one of kanyes god this tweet is already giving me a fucking headache
2018-05-07 14:27:09	107552289	Frank MacDonald	Seattle, USA	1	 otd 2008 ready player one usl mvp sebastien le toux becomes 1st player signed by sounders fc or was it kenny c _URL
2018-05-07 14:27:03	788558769206722560	Darkwoods VR	Montréal, Québec	0	 virtualreality uploadvr ready player one oasis beta s latest game is just a demo from another vive studios title _URL
2018-05-07 14:26:14	16142824	Mohamed El-Shinnawy	Egypt	0	AT_USER don t this shouldn t even be called ready player one it has very little to do with the book very disappointing 
2018-05-07 14:25:50	197068378	Mary Magdalene: Extreme Edition 🥀	The general Yorkshire area	0	oh god i ve got a small section on easter eggs and i might just have to sneak in a scathing to comparison to ready player one 
2018-05-07 14:25:26	509746957	👧👈 BATTLE BREEDER!	Pennsylvania, USA	0	as seen in ready player one gt _URL
2018-05-07 14:23:53	886877854352519170	Freelance Lawyer	Nigeria	0	AT_USER ready player one was so exciting but i m still not sure 
2018-05-07 14:22:52	2858533652	Upload	San Francisco, CA	12	ready player one oasis beta s latest game is just a demo from another vive studios title _URL _URL
2018-05-07 14:20:30	1201113392	imTired™😴thatisall	Your Front Door (not really)	0	my husband finally saw ready player one and well i have zero interest in seeing the movie now 
2018-05-07 14:14:42	186625679	Kazuko Matsuzaki ⭐️☄	Japan 	0	jump by van halen ready player one trailer music _URL via AT_USER
2018-05-07 14:13:15	9017192	purplehayz	Los Angeles, CA	0	how they made the movie references pop in ready player one _URL
2018-05-07 14:12:19	957364110471188481	cuenta oficial de torrijas y leche frita		0	cambio de planes ready player one
2018-05-07 14:11:03	2785897262	Swindon Guide	Swindon, UK	0	on tue at 3 pm social media made easy ready player one avengers infinity war black panther the greatest showm _URL
2018-05-07 14:10:16	779615125330202624	Himanshu		0	AT_USER ready player one san andreas
2018-05-07 14:10:05	773712847411044352	BHC Press	Livonia, MI	2	 if ready player one and the hunger games had a love child this would be it a fresh new voice in the fantasy gen _URL
2018-05-07 14:09:24	19135093	Matt Adereth	Oakland + SoHo	0	i fantasize about making a ready player one clause in my will that requires my kids to read and understand all my t _URL
2018-05-07 14:07:45	31052535	Boxoffice	Los Angeles, CA; New York, NY	5	ready player one 1 33m weekend updated est 1 405 screens 950 avg weekend 6 48 change 133 08m total no _URL
2018-05-07 14:07:12	1264266012	Rampage Joe		1	rt AT_USER i rated ready player one 2018 8 10 dodgesview this film is surprisingly awesome to see highly entertaining with chara 
2018-05-07 14:07:04	894605887188353024	Chris Sator	 +800 UTC 	0	push to reset the world ready player one switzerland schweiz suisse _URL
2018-05-07 14:04:59	34310651	J	Texas A&M University	0	there were a couple of things in the ready player one that were so much like i imagined them to be from the book th _URL
2018-05-07 14:03:05	85949072	John Scino 🇭🇹	🌏🌍🌎	0	saw a little bit of ready player one last night that joints fire so far 
2018-05-07 14:00:17	2901811792	Science + Innovation Awards	Los Angeles, CA	0	 westworld and ready player one show how our relationship to artificialintelligence has changed _URL ai robots
2018-05-07 13:57:50	35230990	The Scouting News		2	one player whose stock soared through the roof at the wsi this weekend was 03 defender micheal rubin _URL
2018-05-07 13:55:18	871029197124374528	Harry O'Toole	Leeds, England	0	finally saw ready player one the visuals were great the actors were great and there were so many cameos i give it a 38 2
2018-05-07 13:53:56	2639314356	Gurlgod		28	rt AT_USER ready player one is charlie and the chocolate factory for incels
2018-05-07 13:53:39	130956351	Museum of the Moving Image	Astoria, Queens, NY	0	a computer scientist s notes on AT_USER AT_USER from AT_USER writes when entertainment becomes 100 _URL
2018-05-07 13:51:11	926735597355507712	Ding Dong Delivery 2		1	rt AT_USER ready player one s oasis beta s latest game is lifted from arcade saga _URL _URL
2018-05-07 13:51:07	32262639	Joe Fortunato	New York	0	AT_USER ehhh it depends on the player if it s one of those nhl ready prospects waiting for a shot in someone _URL
2018-05-07 13:48:47	1059846330	JALS	Estadio Akron	1	rt AT_USER ready player one was such a good movie i wasn t really expecting that at all
2018-05-07 13:45:32	877621549108473856	BoastVR		1	ready player one s oasis beta s latest game is lifted from arcade saga _URL _URL
2018-05-07 13:45:18	16013461	SYFY WIRE	The past, present and future	0	 readyplayerone would work just as well if not better if you took out the specific pop culture references _URL
2018-05-07 13:44:17	4441603699	POVRLabs	Pune/Bangalore, India	0	ready player one s oasis beta s latest game is lifted from arcade saga _URL _URL
2018-05-07 13:44:00	282062512	TradingMonarch		1	rt AT_USER and you are one of the best examples trojan keep doing what you do best we support every player and AT_USER
2018-05-07 13:37:06	892594890256916480	Full Dive Gamer VR	New York, NY	0	ready player one s oasis beta s latest game is lifted from arcade saga _URL vrgaming
2018-05-07 13:36:20	926735597355507712	Ding Dong Delivery 2		1	rt AT_USER _URL ready player one s oasis beta s latest game is lifted from arcade saga ar vr _URL
2018-05-07 13:36:00	20826970	Erin O'Riordan	United States	0	the geek corner ready player one amp 4dx _URL via AT_USER
2018-05-07 13:35:00	323973535	Christoph Kapppel		0	5 of 5 stars to ready player one by ernest cline _URL
2018-05-07 13:33:08	536155718	Invisceral	Virtual Reality	1	_URL ready player one s oasis beta s latest game is lifted from arcade saga ar vr _URL
2018-05-07 13:32:30	2214261092	Formfeuer	Deutschland	4	ready player one s oasis beta s latest game is lifted from arcade saga _URL virtualreality vr _URL
2018-05-07 13:32:00	843073371038535680	The Middle Shelf		1	in a public elevator someone behind me i went to see ready player one it was awesome then i read the book and _URL
2018-05-07 13:30:40	38489654	Brendan M. Sleight		0	AT_USER AT_USER well charlie and i went to see ready player one 
2018-05-07 13:30:00	480491770	dukesatkomedia	Brighton	1	our ready player one season revisiting some of the retro sci fi classics referenced in ernest cline s pop cultur _URL
2018-05-07 13:21:25	2236050711	Sheat		0	ready player one _URL
2018-05-07 13:20:58	857041032156000256	FaS-iS-HeRe	Minnesota, USA	0	the ready player one movie is a retarded younger brother of the book unless you haven t read the book then it would seem pretty good 
2018-05-07 13:20:43	282062512	TradingMonarch		1	and you are one of the best examples trojan keep doing what you do best we support every player and _URL
2018-05-07 13:14:12	352049254	PixelBeanCo	Toronto, Canada	0	ready player one mercedes designs augmentedreality owners guide carscoops _URL _URL
2018-05-07 13:10:19	136481723	Warren Sikes		0	AT_USER loved this essay rereading it i couldn t help thinking about ready player one _URL
2018-05-07 13:09:38	165885866	darwinmcd	Southern California, US	0	AT_USER they ve all probably seen ready player one so you might be ok 
2018-05-07 13:06:45	109568414	Shalima Moon	Germany	0	ready player one _URL
2018-05-07 13:04:46	980445564826353664	JackT0B3	Texas, USA	0	AT_USER AT_USER this is splendid not only do i feel like this could ve been the song in the dance sequence _URL
2018-05-07 13:01:06	744756925133250560	A Game for Kings		0	AT_USER AT_USER ready player one 2018 
2018-05-07 13:00:44	984083689159176192	zack		1	just about to start reading ready player one as part of my 5 things to try before july challenge i set myself chec _URL
2018-05-07 12:59:03	376156390	eau de 🌲	m i l k y w a y 	0	ready player one 
2018-05-07 12:51:08	985528901492445185	Henry W Jones Jr.	London, England	1	rt AT_USER i read ernest cline s book before seeing ready player one this may have been a mistake spielberg missed the mark here 
2018-05-07 12:47:01	200207101	Scott Cale	Tokyo, Japan	0	AT_USER AT_USER AT_USER fyi ready player one audio narrated by wil wheaton he tells it fast wi _URL
2018-05-07 12:43:06	517815076	UWEGames	UWE, Frenchay Campus, Bristol	3	rt AT_USER AT_USER talks haptics readyplayerone and the future of vr _URL _URL
2018-05-07 12:41:50	802680188240740352	Hazzardous		0	so i know this awesome fanfic writer and friend named anthony bault a k a gamemaster anthony who wrote a sprawlin _URL
2018-05-07 12:34:00	708543672975958016	Prosyscom Pvt.Ltd	Kuala Lumpur	0	tech update ready player one ernest cline on how his gamer fantasy became a spielberg film prosyscom gaming _URL
2018-05-07 12:33:38	918773050400677888	Bek		0	25 ready player one ernest cline don t judge but this is totally one of those movies i liked more than the book _URL
2018-05-07 12:31:47	2465166269	Anand Venigalla		77	rt AT_USER thinking back on ready player one i don t think spielberg gets enough credit for making sad films that most people in 
2018-05-07 12:29:12	91509739	Nicholas Jeremy	Singapore	0	reading ready player one and it s getting good 
2018-05-07 12:28:49	861682911967313921	WomansBuzz	Indianapolis, IN	0	here s why there are no star wars references in ready player one _URL
2018-05-07 12:28:35	47573970	Steph Loreto		0	ready player one _URL
2018-05-07 12:24:51	915754364	David Malandra Jr	Havertown PA	1	 eagles qb carson wentz to AT_USER on his rehab so far everything is going well my goal is to be ready week one a _URL
2018-05-07 12:24:18	46577215	Ihsan Pramadya	Karawaci, Indonesia	0	 i just didn t know how to connect with people there i was afraid for all my life and that was when i realized th _URL
2018-05-07 12:22:28	832692261045432320	therebel_diff	Toronto, Ontario	0	 ready player one spielberg s nostalgia trip is loud fun but shallow the rebel _URL _URL
2018-05-07 12:20:49	1226282892	Will Selva	Los Angeles, California	88	 eagles qb AT_USER on AT_USER on his rehab rehab has been great it s quite the process so far everything is goi _URL
2018-05-07 12:17:40	271967027	Lammillionaire olamide	Africa	0	AT_USER better player better hope and is overall ready he has scored in 5 games in at stretch before this _URL
2018-05-07 12:16:42	918942020298780674	Jeffrey Stricklin	San Marino, San Marino	0	 cheapcarinsurance citizensinsurance movie review spielberg is on top of his game in ready player one _URL
2018-05-07 12:14:12	1110091944	Zach Wyatt	Fargo, ND - Farmington, MN	0	AT_USER from what i read they name the sponsor at times and include questions involving the company they di _URL
2018-05-07 12:13:40	802592018769838080	Clockwork cyborg		0	its funny how there all these youtube gamers out there but hardly any of them promoted ready player one u think the _URL
2018-05-07 12:11:51	131352282	WiegerTheFarmer [DRs]	Kingston, Ontario	0	AT_USER exactly 10 nice and non desensitized you ve done a good job parenting my son 15 cried at the end _URL
2018-05-07 12:11:03	2785897262	Swindon Guide	Swindon, UK	0	on tue at 1 pm social media made easy ready player one rampage avengers infinity war _URL
2018-05-07 12:10:09	24678185	Luis Valadares	Recife	0	i rated ready player one 2018 10 10 imdb _URL
